videoId,author,publishedAt,likeCount,search_keyword,video_title,teks_bersih,hashtags,text,teks_bersih_lower,"1 = Pos, 2 = Net, 3 = Neg"
a2W7iHvIluk,@satriasamudra306,2023-01-25T07:50:37Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,Hah LGBT?!,#review #shorts #shortvideo #MSRKYchannel,Hah LGBT?! 😲🤯,hah lgbt?!,2
a2W7iHvIluk,@RikasFara,2023-01-25T07:46:46Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,Baru tqhu,#review #shorts #shortvideo #MSRKYchannel,Baru tqhu,baru tqhu,2
a2W7iHvIluk,@allfamousrandom8238,2023-01-25T07:32:30Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,Daihatsu Sigra logo S di depannya,#review #shorts #shortvideo #MSRKYchannel,Daihatsu Sigra logo S di depannya,daihatsu sigra logo s di depannya,1
a2W7iHvIluk,@ariefpurnomo911,2023-01-25T06:59:40Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,"Brio password nya, ??    Gak Brio gak oyoo ",#review #shorts #shortvideo #MSRKYchannel,"Brio password nya, ??    Gak Brio gak oyoo 🤣","brio password nya, ??    gak brio gak oyoo ",2
a2W7iHvIluk,@nnda_abhi,2023-01-25T06:45:49Z,3,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,Njir... Gw kira di ganti sendiri ma pemiliknya ternyata emang dah dr sononya,#review #shorts #shortvideo #MSRKYchannel,Njir... Gw kira di ganti sendiri ma pemiliknya ternyata emang dah dr sononya 👍👍,njir... gw kira di ganti sendiri ma pemiliknya ternyata emang dah dr sononya,2
a2W7iHvIluk,@HendraHendra-pq1bn,2023-01-25T04:38:19Z,1,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,CIRI UTAMA LCGC adalah semua penggerak depan,#review #shorts #shortvideo #MSRKYchannel,CIRI UTAMA LCGC adalah semua penggerak depan😊,ciri utama lcgc adalah semua penggerak depan,2
a2W7iHvIluk,@ahmadfatikhudin8776,2023-01-25T00:51:04Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,"pantesan, kirain modif logo.",#review #shorts #shortvideo #MSRKYchannel,"pantesan, kirain modif logo.","pantesan, kirain modif logo.",2
a2W7iHvIluk,@raihanemilio373,2023-01-24T23:55:30Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,"anjir yg punya brio satya gaya nye pada selangit ternyata pajak nya disubsidi, cuih wkwk",#review #shorts #shortvideo #MSRKYchannel,"anjir yg punya brio satya gaya nye pada selangit ternyata pajak nya disubsidi, cuih wkwk","anjir yg punya brio satya gaya nye pada selangit ternyata pajak nya disubsidi, cuih wkwk",3
a2W7iHvIluk,@Lunnn1,2023-01-24T23:12:10Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,Plagiat,#review #shorts #shortvideo #MSRKYchannel,Plagiat,plagiat,2
a2W7iHvIluk,@barayagemstone6242,2023-01-24T22:40:49Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,Oooooh trnyata mobil subsidi toh ..,#review #shorts #shortvideo #MSRKYchannel,Oooooh trnyata mobil subsidi toh 😁..,oooooh trnyata mobil subsidi toh ..,2
a2W7iHvIluk,@cangkemu2126,2023-01-24T21:51:10Z,1,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,Subsidi pajak apanya? Hoax pajaknya mahal naik terus kok hadeh,#review #shorts #shortvideo #MSRKYchannel,Subsidi pajak apanya? Hoax pajaknya mahal naik terus kok hadeh,subsidi pajak apanya? hoax pajaknya mahal naik terus kok hadeh,2
a2W7iHvIluk,@shinokenta93,2023-01-24T17:11:30Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,anjir Mobil subsidi,#review #shorts #shortvideo #MSRKYchannel,anjir Mobil subsidi,anjir mobil subsidi,3
a2W7iHvIluk,@fajr1695,2023-01-24T15:43:33Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,"Gk salah gua denger subsidi pajaknya di subsidi pemerintah ? BAGUS, koplok !",#review #shorts #shortvideo #MSRKYchannel,"Gk salah gua denger subsidi pajaknya di subsidi pemerintah ? BAGUS, koplok !","gk salah gua denger subsidi pajaknya di subsidi pemerintah ? bagus, koplok !",3
a2W7iHvIluk,@Jarfhish,2023-01-24T14:54:22Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,Okb : tinggal ganti logo lexus+puter lagu full dj siap menggemparkan dunia permobilan,#review #shorts #shortvideo #MSRKYchannel,Okb : tinggal ganti logo lexus+puter lagu full dj siap menggemparkan dunia permobilan,okb : tinggal ganti logo lexus+puter lagu full dj siap menggemparkan dunia permobilan,3
a2W7iHvIluk,@kamenodin5853,2023-01-24T14:44:53Z,1,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,"Satu lagi, datsun go panca",#review #shorts #shortvideo #MSRKYchannel,"Satu lagi, datsun go panca","satu lagi, datsun go panca",1
a2W7iHvIluk,@Oktober20051,2023-01-24T14:12:23Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,Suwe suwe larang,#review #shorts #shortvideo #MSRKYchannel,Suwe suwe larang,suwe suwe larang,2
a2W7iHvIluk,@yopiehendramulia8511,2023-01-24T13:05:36Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,Jokes di tongkrongan knp lcgc pakai logo khusus karena brand jepang malu bikin produk yg kurang berkualitas,#review #shorts #shortvideo #MSRKYchannel,Jokes di tongkrongan knp lcgc pakai logo khusus karena brand jepang malu bikin produk yg kurang berkualitas 🤣,jokes di tongkrongan knp lcgc pakai logo khusus karena brand jepang malu bikin produk yg kurang berkualitas,3
a2W7iHvIluk,@luigisandy6757,2023-01-24T12:13:25Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,Karimun?,#review #shorts #shortvideo #MSRKYchannel,Karimun?,karimun?,1
a2W7iHvIluk,@sangksatria3167,2023-01-24T10:48:30Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,"cah, kok durung keturutan yo",#review #shorts #shortvideo #MSRKYchannel,"cah, kok durung keturutan yo","cah, kok durung keturutan yo",2
a2W7iHvIluk,@nusaantara6077,2023-01-24T10:31:02Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,Itu Garuda?? Gw kira burung puyuh geprek,#review #shorts #shortvideo #MSRKYchannel,Itu Garuda?? Gw kira burung puyuh geprek,itu garuda?? gw kira burung puyuh geprek,2
a2W7iHvIluk,@rendrapasa,2023-01-24T09:42:59Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,"Kenapa Ayla dan Sigra tidak pakai logo LCGC, padahal itu LCGC? 
Apakah sudah diwakilkan oleh LCGC Toyota?",#review #shorts #shortvideo #MSRKYchannel,"Kenapa Ayla dan Sigra tidak pakai logo LCGC, padahal itu LCGC? 
Apakah sudah diwakilkan oleh LCGC Toyota?","kenapa ayla dan sigra tidak pakai logo lcgc, padahal itu lcgc? 
apakah sudah diwakilkan oleh lcgc toyota?",1
a2W7iHvIluk,@Yttaajalurr,2023-01-24T09:38:57Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,Dih ayla gk di ajak parah,#review #shorts #shortvideo #MSRKYchannel,Dih ayla gk di ajak parah 🙃😢,dih ayla gk di ajak parah,1
a2W7iHvIluk,@chandratan5514,2023-01-24T09:27:17Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,Tapi tetap mahal juga ya eeeemmmmm,#review #shorts #shortvideo #MSRKYchannel,Tapi tetap mahal juga ya eeeemmmmm,tapi tetap mahal juga ya eeeemmmmm,2
a2W7iHvIluk,@daffaaf25,2023-01-24T09:24:45Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,Logo Alphard bg?,#review #shorts #shortvideo #MSRKYchannel,Logo Alphard bg?,logo alphard bg?,2
a2W7iHvIluk,@juna1416,2023-01-24T07:17:41Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,Jangan lupa wagon dari suzuki,#review #shorts #shortvideo #MSRKYchannel,Jangan lupa wagon dari suzuki,jangan lupa wagon dari suzuki,3
a2W7iHvIluk,@wahyubrt4983,2023-01-24T06:55:56Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,Karimun gak disebut,#review #shorts #shortvideo #MSRKYchannel,Karimun gak disebut,karimun gak disebut,1
a2W7iHvIluk,@giovanoadityasaputra9266,2023-01-24T05:40:28Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,Ayla? Logo segitiga?,#review #shorts #shortvideo #MSRKYchannel,Ayla? Logo segitiga?,ayla? logo segitiga?,2
a2W7iHvIluk,@alifakbar4567,2023-01-23T20:48:42Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,lah toyota century gimana,#review #shorts #shortvideo #MSRKYchannel,lah toyota century gimana,lah toyota century gimana,2
a2W7iHvIluk,@mukhlisrozak528,2023-01-23T16:42:59Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,Satya itu bikinan Honda prospek,#review #shorts #shortvideo #MSRKYchannel,Satya itu bikinan Honda prospek,satya itu bikinan honda prospek,2
a2W7iHvIluk,@MAlif-qg5sn,2023-01-23T16:40:39Z,1,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,Dan juga Brio Acura (padahal acura itu untuk lineup supercar sport car nya honda),#review #shorts #shortvideo #MSRKYchannel,Dan juga Brio Acura (padahal acura itu untuk lineup supercar sport car nya honda),dan juga brio acura (padahal acura itu untuk lineup supercar sport car nya honda),2
a2W7iHvIluk,@Getol_ibadah,2023-01-23T16:27:38Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,Bunga melati apa dua stik golf yg dibalik dan ada bolanya,#review #shorts #shortvideo #MSRKYchannel,Bunga melati apa dua stik golf yg dibalik dan ada bolanya,bunga melati apa dua stik golf yg dibalik dan ada bolanya,2
a2W7iHvIluk,@budialamsyahginting6841,2023-01-23T14:06:15Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,Baru tau,#review #shorts #shortvideo #MSRKYchannel,Baru tau,baru tau,2
a2W7iHvIluk,@rbaraya,2023-01-23T14:05:20Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,Mobil lcgc harus banyak TKDN (tingkat komponen dalam negeri)nya makanya logonya indonesia banget begitu kira2,#review #shorts #shortvideo #MSRKYchannel,Mobil lcgc harus banyak TKDN (tingkat komponen dalam negeri)nya makanya logonya indonesia banget begitu kira²,mobil lcgc harus banyak tkdn (tingkat komponen dalam negeri)nya makanya logonya indonesia banget begitu kira2,3
a2W7iHvIluk,@athopdiasz5031,2023-01-23T13:29:50Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,nikmati ap adanya... mau yg mahal murah sama sj ...lagian mati tda dbwa ke liang kubur dgn segala pesona duniawi,#review #shorts #shortvideo #MSRKYchannel,nikmati ap adanya... mau yg mahal murah sama sj ...lagian mati tda dbwa ke liang kubur dgn segala pesona duniawi🤣🤣,nikmati ap adanya... mau yg mahal murah sama sj ...lagian mati tda dbwa ke liang kubur dgn segala pesona duniawi,2
a2W7iHvIluk,@madapati9058,2023-01-23T11:55:21Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,Aoklah aing user mira,#review #shorts #shortvideo #MSRKYchannel,Aoklah aing user mira,aoklah aing user mira,2
a2W7iHvIluk,@rickastley9899,2023-01-23T10:30:08Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,sigra S,#review #shorts #shortvideo #MSRKYchannel,sigra S,sigra s,2
a2W7iHvIluk,@jefrirahardian2100,2023-01-23T05:39:29Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,Mobil lcgc gaya mobil sport,#review #shorts #shortvideo #MSRKYchannel,Mobil lcgc gaya mobil sport,mobil lcgc gaya mobil sport,3
a2W7iHvIluk,@Juliann_999,2023-01-23T01:11:20Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,LCGC vs CBR 1000rr,#review #shorts #shortvideo #MSRKYchannel,LCGC vs CBR 1000rr 🗿🗿,lcgc vs cbr 1000rr,2
a2W7iHvIluk,@benyaliwahyudi9504,2023-01-23T00:48:49Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,Lebih kek jawa jawaan sih itu,#review #shorts #shortvideo #MSRKYchannel,Lebih kek jawa jawaan sih itu,lebih kek jawa jawaan sih itu,2
a2W7iHvIluk,@KenzO-nm1hw,2023-01-22T23:34:53Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,Lagu nya paas saat slowmo,#review #shorts #shortvideo #MSRKYchannel,Lagu nya paas saat slowmo,lagu nya paas saat slowmo,2
a2W7iHvIluk,@Risqialwan,2023-01-22T23:19:51Z,5,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,"Auto ganti emblem ke huruf H, copot emblem tulisan ""satya"" sm ""honda prospect motor"" nya.",#review #shorts #shortvideo #MSRKYchannel,"Auto ganti emblem ke huruf H, copot emblem tulisan ""satya"" sm ""honda prospect motor"" nya.","auto ganti emblem ke huruf h, copot emblem tulisan ""satya"" sm ""honda prospect motor"" nya.",2
a2W7iHvIluk,@jonetjonet815,2023-01-22T22:21:26Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,berarti yang Logo H lebih bagus fiturnya...jd jangan sampai salah beli...,#review #shorts #shortvideo #MSRKYchannel,berarti yang Logo H lebih bagus fiturnya...jd jangan sampai salah beli...,berarti yang logo h lebih bagus fiturnya...jd jangan sampai salah beli...,2
a2W7iHvIluk,@mrpickels98,2023-01-22T19:45:40Z,1,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,kan logo toyota harrier elang emas berarti harrier mobil LCGC ?,#review #shorts #shortvideo #MSRKYchannel,kan logo toyota harrier elang emas berarti harrier mobil LCGC ?,kan logo toyota harrier elang emas berarti harrier mobil lcgc ?,2
a2W7iHvIluk,@kumestipis4634,2023-01-22T17:00:17Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,"Baru nyobain Brio RS , di dalam kabin brisik suara ban  ,pas ujan suaranya kayak atap baja ringan wkwkek",#review #shorts #shortvideo #MSRKYchannel,"Baru nyobain Brio RS , di dalam kabin brisik suara ban 😂 ,pas ujan suaranya kayak atap baja ringan wkwkek","baru nyobain brio rs , di dalam kabin brisik suara ban  ,pas ujan suaranya kayak atap baja ringan wkwkek",2
a2W7iHvIluk,@ianianofficial9637,2023-01-22T16:36:12Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,Masih kurang satu lagi  suzuki,#review #shorts #shortvideo #MSRKYchannel,Masih kurang satu lagi  suzuki,masih kurang satu lagi  suzuki,2
a2W7iHvIluk,@ajisaka4300,2023-01-22T15:56:54Z,2,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,"Mobil LCGC ibarat mesin dikasih cover kaleng, fiturnya minim, tenaga ampas, harganya gak ngotak! Kagak ada yg bisa dibanggakan
Mending beli mobil Hatcback second lebih worth it sih.",#review #shorts #shortvideo #MSRKYchannel,"Mobil LCGC ibarat mesin dikasih cover kaleng, fiturnya minim, tenaga ampas, harganya gak ngotak! Kagak ada yg bisa dibanggakan
Mending beli mobil Hatcback second lebih worth it sih.","mobil lcgc ibarat mesin dikasih cover kaleng, fiturnya minim, tenaga ampas, harganya gak ngotak! kagak ada yg bisa dibanggakan
mending beli mobil hatcback second lebih worth it sih.",3
a2W7iHvIluk,@ivoryrahadian7019,2023-01-22T14:46:35Z,10,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,"Ah.. mahal juga harganya..
Tujuan dari 60% pakai bahan lokal biar harga terjangkau.. lah ini malah makinan mahal aja..
Mending sekalian yang non LCGC dah ",#review #shorts #shortvideo #MSRKYchannel,"Ah.. mahal juga harganya..
Tujuan dari 60% pakai bahan lokal biar harga terjangkau.. lah ini malah makinan mahal aja..
Mending sekalian yang non LCGC dah 😂","ah.. mahal juga harganya..
tujuan dari 60% pakai bahan lokal biar harga terjangkau.. lah ini malah makinan mahal aja..
mending sekalian yang non lcgc dah ",3
a2W7iHvIluk,@adefaisal5482,2023-01-22T14:33:45Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,Elcegece,#review #shorts #shortvideo #MSRKYchannel,Elcegece 🤮🤣,elcegece,2
a2W7iHvIluk,@mudayasa99,2023-01-22T12:56:49Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,oooooooooooo baru tau,#review #shorts #shortvideo #MSRKYchannel,oooooooooooo baru tau,oooooooooooo baru tau,2
a2W7iHvIluk,@ivankurnia8697,2023-01-22T12:12:22Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,"Pajak di subsidi??



",#review #shorts #shortvideo #MSRKYchannel,"Pajak di subsidi??



😂😂😂","pajak di subsidi??



",2
a2W7iHvIluk,@just.sean_.,2023-01-22T09:58:43Z,3,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,"Prasaan masih ada ayla, calya/sigra, go/go+/go+panca, karimun, dkk",#review #shorts #shortvideo #MSRKYchannel,"Prasaan masih ada ayla, calya/sigra, go/go+/go+panca, karimun, dkk","prasaan masih ada ayla, calya/sigra, go/go+/go+panca, karimun, dkk",1
a2W7iHvIluk,@vqh3784,2023-01-22T09:19:03Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,"Bukan Garuda, tapi ayam geprek",#review #shorts #shortvideo #MSRKYchannel,"Bukan Garuda, tapi ayam geprek","bukan garuda, tapi ayam geprek",2
a2W7iHvIluk,@zilkiflihendyhendy_kipli8274,2023-01-22T03:11:46Z,1,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,Mobil pajaknya di subsidi ma negara.,#review #shorts #shortvideo #MSRKYchannel,Mobil pajaknya di subsidi ma negara.,mobil pajaknya di subsidi ma negara.,2
a2W7iHvIluk,@Nimrot1234-d8u,2023-01-22T01:18:52Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,Agya=cepat. asli cepet banget lambo gua aja kalah (RC),#review #shorts #shortvideo #MSRKYchannel,Agya=cepat. asli cepet banget lambo gua aja kalah (RC),agya=cepat. asli cepet banget lambo gua aja kalah (rc),1
a2W7iHvIluk,@Ger572-_,2023-01-21T23:03:33Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,Mobil orang kaya baru,#review #shorts #shortvideo #MSRKYchannel,Mobil orang kaya baru,mobil orang kaya baru,2
a2W7iHvIluk,@rgstaylowkey,2023-01-21T13:01:15Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,Mimin lupa ama simungil wagonR,#review #shorts #shortvideo #MSRKYchannel,Mimin lupa ama simungil wagonR😅,mimin lupa ama simungil wagonr,2
a2W7iHvIluk,@bocil-kw,2023-01-21T11:23:56Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,Cuma logo ny aja melambangkan indonesia kayakny.. msh mahal,#review #shorts #shortvideo #MSRKYchannel,Cuma logo ny aja melambangkan indonesia kayakny.. msh mahal,cuma logo ny aja melambangkan indonesia kayakny.. msh mahal,2
a2W7iHvIluk,@denacavario1286,2023-01-21T08:57:39Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,Alphard juga bukan logo toyota,#review #shorts #shortvideo #MSRKYchannel,Alphard juga bukan logo toyota,alphard juga bukan logo toyota,3
a2W7iHvIluk,@el-sas2882,2023-01-21T06:01:49Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,Mobil LCGC mu kalah fitur dengan Accord ku tahun 86,#review #shorts #shortvideo #MSRKYchannel,Mobil LCGC mu kalah fitur dengan Accord ku tahun 86,mobil lcgc mu kalah fitur dengan accord ku tahun 86,3
a2W7iHvIluk,@deutschapx8039,2023-01-21T04:55:50Z,1,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,"lagian mobil segala disubsidi, org beli mobil artinya ia paham apa konsekuennya, ya kalau gk mampu gausah belagu beli mobil. kalo mampu beli mobil yaudah gausah lagi subsidi""an...subsidi dialihkan ke yg bener"" membutuhkan, bkn orang yg udh mampu beli mobil meskipun itu lcgc.",#review #shorts #shortvideo #MSRKYchannel,"lagian mobil segala disubsidi, org beli mobil artinya ia paham apa konsekuennya, ya kalau gk mampu gausah belagu beli mobil. kalo mampu beli mobil yaudah gausah lagi subsidi""an...subsidi dialihkan ke yg bener"" membutuhkan, bkn orang yg udh mampu beli mobil meskipun itu lcgc.","lagian mobil segala disubsidi, org beli mobil artinya ia paham apa konsekuennya, ya kalau gk mampu gausah belagu beli mobil. kalo mampu beli mobil yaudah gausah lagi subsidi""an...subsidi dialihkan ke yg bener"" membutuhkan, bkn orang yg udh mampu beli mobil meskipun itu lcgc.",3
a2W7iHvIluk,@hendrapratama407,2023-01-21T04:26:36Z,0,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,Kata orang yang punya mobil LCGC ngak papa murah yg penting sombong merasa kaya punya mobil wuakakaka,#review #shorts #shortvideo #MSRKYchannel,Kata orang yang punya mobil LCGC ngak papa murah yg penting sombong merasa kaya punya mobil wuakakaka,kata orang yang punya mobil lcgc ngak papa murah yg penting sombong merasa kaya punya mobil wuakakaka,1
a2W7iHvIluk,@mankujank9638,2023-01-21T03:29:17Z,3,LCGC,perbedaan mobil LCGC dengan Non LCGC #review #shorts #shortvideo #MSRKYchannel,"Owh garuda...
Aku pikir ayam geprek",#review #shorts #shortvideo #MSRKYchannel,"Owh garuda...
Aku pikir ayam geprek","owh garuda...
aku pikir ayam geprek",2
